year_month,BDI_mean,BDI_std,BDI_month_end,BDI_max,BDI_min,BDI_momentum,Brent_USD_per_barrel,policy_rate,FAO_23012,FAO_23013,FAO_23014,BWA_FAO_CP_23012,BWA_FAO_CP_23013,BWA_FAO_CP_23014,KEN_FAO_CP_23012,KEN_FAO_CP_23013,KEN_FAO_CP_23014,NAM_FAO_CP_23012,NAM_FAO_CP_23013,NAM_FAO_CP_23014,ZAF_FAO_CP_23012,ZAF_FAO_CP_23013,ZAF_FAO_CP_23014,ZWE_FAO_CP_23012,ZWE_FAO_CP_23013,ZWE_FAO_CP_23014,BDI_mean_lag2,BDI_mean_lag3,BDI_mean_lag4,BDI_momentum_lag2,BDI_momentum_lag3,Brent_USD_per_barrel_lag1,Brent_USD_per_barrel_lag2,Brent_USD_per_barrel_lag3,policy_rate_lag6,policy_rate_lag12,ZAF_FAO_CP_23014_lag1,ZAF_FAO_CP_23014_lag2,FAO_23014_lag1,FAO_23014_lag2,FAO_23014_lag3,FAO_23014_lag12
2022-06,2389.45,134.76352583224016,2240.0,2633.0,2186.0,-149.44999999999982,122.71,1.65,138.773688,130.258694,9.611358,138.773688,130.258694,9.611358,152.406064,183.70939,13.468382,137.804169,150.594144,6.978123,140.881031,153.92363,8.85947,10132.02813,18260.177401,157.196448,2220.3684210526317,2464.086956521739,1834.9,183.63157894736833,-106.08695652173901,113.34,104.58,117.25,12.0,12.0,7.543323,5.954825,2.701066,1.280762,3.527643,6.822327
2022-07,2076.9523809523807,78.55601580431382,1895.0,2214.0,1895.0,-181.95238095238074,111.93,2.15,141.968371,133.058714,11.848774,141.968371,133.058714,11.848774,153.426163,185.86696,15.467915,139.149283,151.871314,8.360989,143.23953,155.651491,9.857724,11761.913759,22166.737285,204.572486,2943.0476190476193,2220.3684210526317,2464.086956521739,-377.04761904761926,183.63157894736833,122.71,113.34,104.58,12.0,12.0,8.85947,7.543323,9.611358,2.701066,1.280762,6.532611
2022-08,1411.9545454545455,248.32955777367542,965.0,1872.0,965.0,-446.9545454545455,100.45,2.15,142.423547,134.960231,13.246102,142.423547,134.960231,13.246102,154.076841,186.883162,15.100362,139.553885,153.131305,8.828141,143.553997,158.387271,11.561866,12540.351872,24488.902912,226.241305,2389.45,2943.0476190476193,2220.3684210526317,-149.44999999999982,-377.04761904761926,111.93,122.71,113.34,12.0,12.0,9.857724,8.85947,11.848774,9.611358,2.701066,6.320939
2022-09,1487.142857142857,299.0998638773155,1760.0,1816.0,1002.0,272.8571428571429,89.76,2.65,142.058962,137.126341,14.817501,142.058962,137.126341,14.817501,155.487696,187.372461,15.316228,139.753305,154.00849,9.299535,143.71123,158.963225,11.967546,12857.05483,24454.634843,210.795715,2076.9523809523807,2389.45,2943.0476190476193,-181.95238095238074,-149.44999999999982,100.45,111.93,122.71,12.0,12.0,11.561866,9.857724,13.246102,11.848774,9.611358,6.349203
2022-10,1813.857142857143,138.73906649328646,1463.0,1996.0,1463.0,-350.8571428571429,93.33,2.65,142.406652,138.897351,15.79303,142.406652,138.897351,15.79303,156.881414,189.91384,15.545275,139.976351,155.039796,9.064466,144.18293,160.403109,11.959799,13268.965998,25116.478924,196.772783,1411.9545454545455,2076.9523809523807,2389.45,-446.9545454545455,-181.95238095238074,89.76,100.45,111.93,12.0,12.0,11.967546,11.561866,14.817501,13.246102,11.848774,6.815183
2022-11,1298.9545454545455,72.64294759643114,1355.0,1393.0,1149.0,56.045454545454504,91.42,2.65,142.406652,138.897351,15.662927,142.406652,138.897351,15.662927,157.427858,191.161232,15.201338,140.73292,156.025119,9.43911,144.65463,161.26704,12.449799,13450.502897,25285.131578,180.49698,1487.142857142857,1411.9545454545455,2076.9523809523807,272.8571428571429,-446.9545454545455,93.33,89.76,100.45,12.0,12.0,11.959799,11.967546,15.79303,14.817501,13.246102,6.735267
2022-12,1453.4117647058824,126.86856329659126,1515.0,1723.0,0.0,61.58823529411757,80.92,2.65,141.829762,140.797604,16.909133,141.829762,140.797604,16.909133,158.267465,191.545388,13.488004,141.103916,159.401352,11.799001,145.283563,161.986982,12.5,13620.200432,25807.215691,169.51431,1813.857142857143,1487.142857142857,1411.9545454545455,-350.8571428571429,272.8571428571429,91.42,93.33,89.76,1.65,12.0,12.449799,11.959799,15.662927,15.79303,14.817501,7.24283
2023-01,908.8095238095239,194.7895323285158,681.0,1250.0,676.0,-227.80952380952385,82.5,2.65,140.943307,141.583176,17.202729,140.943307,141.583176,17.202729,158.635665,191.77327,12.937684,142.708955,163.182504,14.046941,145.12633,165.010739,13.5778,13720.077371,25903.117296,153.306571,1298.9545454545455,1813.857142857143,1487.142857142857,56.045454545454504,-350.8571428571429,80.92,91.42,93.33,2.15,12.0,12.5,12.449799,16.909133,15.662927,15.79303,7.06931
2023-02,658.35,136.0047503040359,990.0,990.0,530.0,331.65,82.59,2.65,141.054683,142.354644,17.300828,141.054683,142.354644,17.300828,159.656241,194.073421,13.347917,143.271622,164.870118,14.045834,146.226963,166.594612,13.542689,13499.505005,25493.920671,136.854571,1453.4117647058824,1298.9545454545455,1813.857142857143,61.58823529411757,56.045454545454504,82.5,80.92,91.42,2.15,12.0,13.5778,12.5,17.202729,16.909133,15.662927,6.765926
2023-03,1410.0434782608695,135.56430150263455,1389.0,1603.0,1099.0,-21.043478260869506,78.43,2.65,142.528477,143.768863,17.759534,142.528477,143.768863,17.759534,160.949799,197.127717,13.389391,144.073282,166.36944,14.564421,147.642063,168.322473,14.04878,13517.151089,25569.052729,127.920162,908.8095238095239,1453.4117647058824,1298.9545454545455,-227.80952380952385,61.58823529411757,82.59,82.5,80.92,2.65,12.0,13.542689,13.5778,17.300828,17.202729,16.909133,3.527643
2023-04,1480.3333333333333,65.51245952443836,1576.0,1581.0,1368.0,95.66666666666674,84.64,2.65,144.126319,145.495142,16.604768,144.126319,145.495142,16.604768,161.748359,196.986267,10.05465,144.630914,167.138067,13.452199,148.270996,169.330392,13.953488,13836.495247,25265.736733,101.641652,658.35,908.8095238095239,1453.4117647058824,331.65,-227.80952380952385,78.43,82.59,82.5,2.65,12.0,14.04878,13.542689,17.759534,17.300828,17.202729,1.280762
2023-05,1416.05,182.42560848625104,977.0,1640.0,977.0,-439.04999999999995,75.47,2.65,144.722772,146.269136,14.282472,144.722772,146.269136,14.282472,163.193501,199.952729,10.32728,144.990051,168.305765,12.51019,148.585462,169.906346,11.848341,16014.357247,31805.005523,116.960656,1410.0434782608695,658.35,908.8095238095239,-21.043478260869506,331.65,84.64,78.43,82.59,2.65,12.0,13.953488,14.04878,16.604768,17.759534,17.300828,2.701066
2023-06,1081.7727272727273,88.14054351577039,1091.0,1240.0,919.0,9.227272727272748,74.84,2.65,145.107921,147.015345,12.864132,145.107921,147.015345,12.864132,164.422898,202.513061,10.235553,145.079171,168.255181,11.727572,148.899929,170.770276,10.944808,27938.725123,64932.5433,255.596454,1480.3333333333333,1410.0434782608695,658.35,95.66666666666674,-21.043478260869506,75.47,84.64,78.43,2.65,1.65,11.848341,13.953488,14.282472,16.604768,17.759534,9.611358
2023-07,1040.1904761904761,51.597111399398194,1127.0,1127.0,962.0,86.80952380952385,80.11,2.65,144.124429,147.287621,10.693706,144.124429,147.287621,10.693706,164.598205,201.476285,8.398117,145.464908,167.84818,10.520003,150.000562,171.058253,9.898242,23677.097901,45020.232069,103.098144,1416.05,1480.3333333333333,1410.0434782608695,-439.04999999999995,95.66666666666674,74.84,75.47,84.64,2.65,2.15,10.944808,11.848341,12.864132,14.282472,16.604768,11.848774
2023-08,1149.8636363636363,48.47119464131974,1086.0,1247.0,1080.0,-63.86363636363626,86.15,2.65,144.198902,147.116804,9.007522,144.198902,147.116804,9.007522,164.438913,200.796363,7.444866,146.095046,168.41239,9.979073,150.472262,171.058253,8.0,22219.944889,41816.916724,70.758637,1081.7727272727273,1416.05,1480.3333333333333,9.227272727272748,-439.04999999999995,80.11,74.84,75.47,2.65,2.15,9.898242,10.944808,10.693706,12.864132,14.282472,13.246102
2023-09,1393.4285714285713,243.25266112184087,1701.0,1752.0,1063.0,307.57142857142867,93.72,2.65,146.6304,147.638939,7.666359,146.6304,147.638939,7.666359,166.03292,202.192413,7.909355,147.252703,169.08294,9.788064,151.572895,172.066172,8.242754,22432.12379,42257.494087,72.79953,1040.1904761904761,1081.7727272727273,1416.05,86.80952380952385,9.227272727272748,86.15,80.11,74.84,2.65,2.65,8.0,9.898242,9.007522,10.693706,12.864132,14.817501
2023-10,1867.6818181818182,185.97372737224808,1459.0,2105.0,1459.0,-408.68181818181824,90.6,2.65,146.756449,147.985627,6.54316,146.756449,147.985627,6.54316,167.736606,204.719651,7.796067,148.415117,169.542433,9.354138,152.987995,174.801952,8.976661,22983.378548,43278.885011,72.312708,1149.8636363636363,1040.1904761904761,1081.7727272727273,-63.86363636363626,86.80952380952385,93.72,86.15,80.11,2.65,2.65,8.242754,8.0,7.666359,9.007522,10.693706,15.79303
2023-11,1831.4545454545455,408.47856238820657,2937.0,2937.0,1385.0,1105.5454545454545,82.94,2.65,146.714433,148.982852,7.261119,146.714433,148.982852,7.261119,168.130429,205.605096,7.555854,148.801432,170.343964,9.177269,152.830761,176.097848,9.196429,24027.198461,45393.080958,79.524796,1393.4285714285713,1149.8636363636363,1040.1904761904761,307.57142857142867,-63.86363636363626,90.6,93.72,86.15,2.65,2.65,8.976661,8.242754,6.54316,7.666359,9.007522,15.662927
2023-12,2537.625,393.79840443218325,2094.0,3346.0,2087.0,-443.625,77.63,2.65,146.861601,149.353957,6.077058,146.861601,149.353957,6.077058,168.763278,206.304382,7.70522,148.593482,171.21539,7.411504,152.830761,175.95386,8.622222,25157.023824,49313.12187,91.08269,1867.6818181818182,1393.4285714285713,1149.8636363636363,-408.68181818181824,307.57142857142867,82.94,90.6,93.72,2.65,2.65,9.196429,8.976661,7.261119,6.54316,7.666359,16.909133
